price;host_since;neighbourhood_cleansed;city;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;cleaning_fee;guests_included;minimum_nights;maximum_nights;number_of_reviews;instant_bookable;calculated_host_listings_count;apartment;house;private_room;shared_room;strict_cancel;flexible_cancel;moderate_cancel
125.0;2393.0;1;1;2.0;1.0;1.0;1.0;1;16;45.0;1.0;3.0;1125.0;10.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
99.0;1983.0;1;1;3.0;1.0;1.0;2.0;1;15;0.0;2.0;1.0;29.0;13.0;0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
99.0;2229.0;1;1;3.0;1.0;1.0;1.0;1;15;39.0;2.0;2.0;5.0;15.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
100.0;2414.0;1;1;4.0;1.0;0.0;1.0;1;15;10.0;2.0;2.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
312.0;1910.0;1;1;9.29452931850152;1.5;3.0;4.0;1;19;150.0;5.67211876497981;2.0;1125.0;1.0;0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
175.0;2352.0;1;1;6.0;1.0;2.0;4.0;1;0;100.0;5.67211876497981;1.0;1125.0;18.0;1;18.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
115.0;4068.0;0;1;5.0;1.0;0.0;1.0;1;14;85.0;1.0;3.0;1125.0;15.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
180.0;2087.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;1125.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
113.0;4091.0;0;1;6.0;1.0;1.0;4.0;1;16;75.0;4.0;1.0;365.0;105.76055258877258;0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
120.0;1856.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
120.0;2151.0;1;0;2.0;1.0;1.0;1.0;1;21;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
83.0;3277.0;1;1;2.0;1.0;1.0;1.0;1;8;0.0;1.0;3.0;120.0;64.0;0;12.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
42.0;3103.0;0;1;1.0;1.0;1.0;1.0;1;12;0.0;1.0;3.0;1125.0;28.0;1;4.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
114.0;1854.0;1;1;4.0;1.0;0.0;1.0;1;16;0.0;1.0;2.0;3.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
99.0;2677.0;1;0;3.0;1.0;1.0;2.0;1;21;0.0;1.0;3.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
55.0;2963.0;0;1;1.0;2.0;1.0;1.0;1;13;0.0;1.0;3.0;180.0;22.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
65.0;2281.0;1;1;2.0;1.0;1.0;1.0;1;20;0.0;1.0;1.0;5.0;4.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
115.0;3040.0;1;1;2.0;1.0;1.0;1.0;1;18;0.0;1.0;2.0;25.0;31.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
137.0;1891.0;1;1;3.0;1.0;1.0;1.0;1;17;35.0;2.0;1.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
150.0;3298.0;1;1;2.0;1.5;1.0;1.0;1;0;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
105.0;1873.0;1;1;2.0;1.0;1.0;2.0;1;13;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;2730.0;1;1;3.0;1.0;1.0;1.0;1;15;0.0;1.0;2.0;4.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
100.0;2389.0;1;1;2.0;1.0;1.0;1.0;1;19;60.0;2.0;2.0;40.0;16.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
120.0;2725.0;1;1;5.0;1.0;1.0;2.0;1;21;50.0;2.0;1.0;1125.0;2.0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
100.0;1913.0;1;1;3.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;1125.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
99.0;2117.0;1;1;4.0;1.5;1.0;2.0;1;17;0.0;1.0;1.0;1125.0;9.0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
84.0;2125.0;0;1;2.0;1.0;1.0;1.0;1;11;20.0;1.0;1.0;1125.0;34.0;0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
115.0;4005.0;0;1;4.0;1.0;1.0;1.0;1;17;100.0;2.0;1.0;7.0;8.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
110.0;2325.0;0;1;2.0;1.0;1.0;1.0;1;11;25.0;2.0;1.0;1125.0;0.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
60.0;2367.0;0;1;6.0;2.5;1.0;4.0;1;13;40.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
93.0;2104.0;1;1;3.0;1.0;0.0;2.0;1;11;100.0;0.0;6.0;1125.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
300.0;1917.0;1;1;6.0;1.0;2.0;4.0;1;12;0.0;1.0;1.0;1125.0;5.0;1;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
66.0;2374.0;1;1;1.0;1.0;0.0;1.0;1;12;0.0;1.0;3.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
90.0;2983.0;1;1;2.0;1.0;0.0;1.0;1;13;0.0;1.0;7.0;1125.0;2.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
85.0;3402.0;1;1;2.0;1.0;0.0;1.0;1;16;65.0;1.0;1.0;15.0;30.0;0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
100.0;2352.0;1;1;4.0;1.0;1.0;3.0;1;14;30.0;0.0;1.0;1125.0;3.0;1;18.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
109.0;3078.0;1;1;3.0;1.0;1.0;1.0;1;17;0.0;1.0;2.0;5.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
73.0;2483.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;2.0;1125.0;100.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
169.0;2395.0;0;1;4.0;1.0;1.0;2.0;1;19;39.0;1.0;5.0;1125.0;8.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
48.0;2107.0;1;1;2.0;1.0;1.0;1.0;0;12;25.0;1.0;1.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
65.0;4354.0;0;1;2.0;1.0;1.0;2.0;1;9;0.0;1.0;1.0;365.0;60.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
50.0;2532.0;1;0;1.0;0.5;1.0;1.0;1;0;0.0;1.0;7.0;20.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
60.0;2815.0;1;1;2.0;1.0;1.0;1.0;0;11;0.0;2.0;1.0;7.0;2.0;0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
550.0;2639.0;1;1;8.0;2.5;3.0;4.0;1;18;173.9625215685898;5.67211876497981;3.0;1125.0;8.0;1;21.770801073508288;0.0;1.0;0.0;0.0;1.0;0.0;0.0
178.0;1917.0;1;1;6.0;1.5;2.0;2.0;1;13;75.0;5.67211876497981;1.0;1125.0;4.0;1;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
125.0;2696.0;0;1;2.0;1.0;1.0;1.0;1;0;0.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
164.0;2758.0;1;1;4.0;1.0;1.0;2.0;1;10;60.0;2.0;2.0;365.0;23.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
155.0;2330.0;1;1;3.0;1.0;1.0;1.0;1;17;50.0;2.0;2.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
120.0;2294.0;1;1;4.0;1.0;1.0;2.0;1;15;50.0;2.0;2.0;1125.0;23.0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
79.0;3382.0;1;1;6.0;1.0;1.0;3.0;1;18;0.0;1.0;1.0;365.0;69.0;1;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
120.0;2763.0;1;1;2.0;1.0;0.0;1.0;1;16;75.0;1.0;2.0;1125.0;8.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
100.0;4068.0;0;1;6.0;1.0;1.0;2.0;1;10;75.0;1.0;3.0;1125.0;20.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
70.0;2335.0;1;1;2.0;2.0;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
95.0;3015.0;1;1;3.0;1.0;1.0;1.0;1;17;25.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
145.0;2025.0;0;1;4.0;1.0;2.0;2.0;1;15;50.0;1.0;3.0;1125.0;6.0;1;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
125.0;2960.0;1;1;2.0;3.013746803499;1.0;1.0;1;17;0.0;1.0;1.0;1125.0;4.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
135.0;3039.0;1;1;2.0;1.0;1.0;1.0;1;14;90.0;1.0;13.99614170525171;90.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
89.0;2064.0;0;1;2.0;1.0;1.0;1.0;1;9;0.0;1.0;1.0;1125.0;4.0;1;21.770801073508288;1.0;0.0;1.0;0.0;1.0;0.0;0.0
150.0;2722.0;1;1;2.0;1.0;1.0;1.0;1;17;173.9625215685898;1.0;7.0;14.0;1.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
180.0;2187.0;0;1;6.0;1.0;3.0;3.0;1;11;60.0;1.0;1.0;1125.0;16.0;0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
62.0;2326.0;1;1;1.0;1.0;0.0;1.0;0;6;0.0;1.0;13.99614170525171;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
90.0;2777.0;1;1;2.0;1.0;1.0;1.0;1;8;30.0;1.0;3.0;1125.0;3.0;1;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
109.0;2100.0;1;1;4.0;1.0;1.0;1.0;1;13;39.0;2.0;2.0;1125.0;40.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
140.0;2749.0;1;1;4.0;1.0;1.0;1.0;1;15;0.0;1.0;2.0;18.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
475.0;2639.0;1;1;6.0;3.0;2.0;4.0;1;17;173.9625215685898;1.0;3.0;1125.0;3.0;1;21.770801073508288;0.0;1.0;0.0;0.0;1.0;0.0;0.0
96.0;2375.0;1;1;3.0;1.0;1.0;1.0;1;15;50.0;1.0;2.0;120.0;4.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
90.0;2704.0;1;1;3.0;1.0;1.0;1.0;1;8;65.0;1.0;2.0;31.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
71.0;2431.0;1;1;2.0;1.0;1.0;1.0;1;14;12.0;2.0;2.0;14.0;83.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
500.0;2940.0;1;1;6.0;1.0;2.0;3.0;1;16;0.0;1.0;3.0;6.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
75.0;1995.0;0;1;2.0;1.0;1.0;2.0;1;10;0.0;1.0;2.0;1125.0;10.0;1;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
60.0;3044.0;0;1;1.0;1.0;1.0;1.0;1;7;20.0;1.0;2.0;1125.0;0.0;1;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
90.0;2366.0;1;1;2.0;1.0;1.0;1.0;1;12;10.0;2.0;2.0;1125.0;12.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
150.0;2451.0;1;1;2.0;1.0;1.0;1.0;1;16;50.0;1.0;2.0;1125.0;35.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;4181.0;1;1;2.0;1.0;1.0;1.0;1;11;45.0;1.0;4.0;365.0;31.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
100.0;2839.0;1;1;4.0;1.0;2.0;2.0;1;13;0.0;1.0;7.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
188.0;1947.0;1;1;6.0;2.0;2.0;2.0;1;16;173.9625215685898;2.0;1.0;9999999.0;3.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
300.0;2401.0;1;1;2.0;1.0;1.0;1.0;1;0;0.0;1.0;2.0;1125.0;1.0;1;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
189.0;4181.0;1;1;4.0;1.0;2.0;2.0;1;14;65.0;4.0;2.0;365.0;47.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
198.0;2401.0;1;1;4.0;1.5;1.0;2.0;1;8;0.0;2.0;1.0;1125.0;14.0;1;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;2228.0;1;1;3.0;1.0;1.0;2.0;1;22;35.0;2.0;1.0;200.0;19.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
150.0;2352.0;1;1;5.0;1.0;1.0;4.0;1;17;70.0;4.0;1.0;29.0;44.0;1;18.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
70.0;3115.0;0;1;2.0;2.0;1.0;1.0;1;17;0.0;1.0;2.0;90.0;49.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
99.0;2876.0;1;1;4.0;1.0;1.0;1.0;1;10;35.0;2.0;6.0;30.0;16.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
70.0;2647.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;1125.0;2.0;1;3.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
42.0;3701.0;0;1;2.0;1.0;1.0;1.0;1;15;0.0;1.0;4.0;1125.0;15.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
53.0;2046.0;0;1;2.0;1.0;1.0;1.0;1;11;19.0;2.0;1.0;1125.0;8.0;0;8.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
592.6665746719657;2201.0;0;1;6.0;3.013746803499;3.0;3.0;1;13;173.9625215685898;5.67211876497981;2.0;5.0;0.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
250.0;1871.0;0;0;8.0;2.0;3.0;4.0;1;15;0.0;1.0;1.0;1125.0;0.0;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
180.0;2364.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;2.0;10.0;4.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
275.0;1864.0;1;1;2.0;1.0;1.0;1.0;1;7;0.0;1.0;3.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
120.0;1986.0;1;1;2.0;2.0;1.0;1.0;1;14;0.0;1.0;1.0;1125.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
120.0;2620.0;1;1;4.0;1.0;1.0;1.0;1;12;0.0;4.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
130.0;2613.0;1;0;4.0;1.0;1.0;2.0;1;12;45.0;1.0;2.0;1125.0;90.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
150.0;1948.0;1;1;3.0;1.0;1.0;1.0;1;17;50.0;2.0;1.0;1125.0;1.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
260.0;2627.0;0;0;6.0;1.5;3.0;3.0;1;15;120.0;1.0;5.0;1125.0;12.0;0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
190.0;2523.0;1;1;7.0;1.5;2.0;3.0;1;16;100.0;4.0;3.0;1125.0;2.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
135.0;2914.0;1;1;6.0;1.0;2.0;3.0;1;13;40.0;2.0;1.0;1125.0;105.76055258877258;0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
140.0;2672.0;1;1;5.0;2.5;1.0;2.0;1;12;30.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
500.0;2114.0;1;1;4.0;2.5;2.0;2.0;1;12;0.0;1.0;1.0;3.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
175.0;2632.0;1;1;3.0;1.0;0.0;1.0;1;11;0.0;2.0;3.0;90.0;1.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
435.0;2159.0;0;1;6.0;1.5;3.0;3.0;1;16;165.0;0.0;3.0;1125.0;6.0;1;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
90.0;2456.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;1125.0;47.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
70.0;2399.0;0;1;2.0;1.0;1.0;1.0;0;16;25.0;2.0;1.0;1125.0;2.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
126.0;2081.0;1;1;2.0;1.5;1.0;1.0;1;9;0.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
115.0;2692.0;1;1;6.0;2.5;2.0;2.0;1;13;150.0;3.0;13.99614170525171;1000.0;1.0;1;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
100.0;2580.0;1;1;2.0;1.0;1.0;1.0;1;10;0.0;1.0;1.0;1125.0;3.0;1;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
100.0;2792.0;1;1;2.0;2.0;1.0;1.0;0;13;25.0;2.0;3.0;1125.0;13.0;0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
79.0;3748.0;1;1;2.0;1.0;1.0;1.0;1;17;0.0;2.0;13.99614170525171;365.0;105.76055258877258;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
149.0;2091.0;1;1;6.0;1.0;2.0;5.0;1;15;79.0;4.0;1.0;365.0;32.0;1;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
333.0;1899.0;0;1;7.0;3.0;2.0;2.0;1;8;0.0;1.0;4.0;7.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
50.0;1901.0;1;1;4.0;1.0;1.0;2.0;1;15;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
225.0;2904.0;1;1;5.0;1.0;2.0;2.0;1;15;0.0;4.0;2.0;1125.0;0.0;1;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
150.0;2038.0;1;1;2.0;1.0;1.0;1.0;1;7;0.0;1.0;7.0;31.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
95.0;2324.0;0;1;2.0;1.0;1.0;1.0;1;19;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
199.0;2244.0;1;1;4.0;2.5;2.0;2.0;1;13;0.0;4.0;2.0;1125.0;1.0;1;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
145.0;1869.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;0.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
120.0;2276.0;1;1;3.0;1.0;1.0;2.0;1;15;100.0;1.0;1.0;1125.0;8.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
70.0;2836.0;1;1;1.0;1.0;1.0;1.0;1;11;0.0;1.0;1.0;1125.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
99.0;1869.0;1;1;2.0;1.0;1.0;1.0;1;13;25.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
119.0;2727.0;1;1;4.0;1.0;1.0;2.0;1;15;75.0;2.0;1.0;1125.0;38.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
225.0;2856.0;1;1;4.0;2.5;2.0;2.0;1;14;80.0;4.0;3.0;26.0;36.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
200.0;4029.0;1;1;3.0;1.0;1.0;1.0;1;13;50.0;1.0;2.0;1125.0;2.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;2461.0;1;1;2.0;1.0;1.0;1.0;1;15;50.0;1.0;1.0;7.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
137.0;3380.0;1;1;4.0;1.0;1.0;2.0;1;18;35.0;2.0;1.0;14.0;28.0;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
90.0;1945.0;1;1;2.0;1.0;0.0;1.0;1;9;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;1878.0;1;1;2.0;1.0;1.0;1.0;1;15;55.0;1.0;1.0;10.0;0.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
60.0;3028.0;1;1;1.0;1.0;1.0;1.0;1;11;10.0;1.0;10.0;1125.0;5.0;1;4.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
110.0;1868.0;1;1;4.0;1.0;1.0;2.0;1;12;0.0;1.0;1.0;1125.0;1.0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
195.0;1985.0;1;1;2.0;1.0;1.0;1.0;1;13;75.0;1.0;2.0;1125.0;13.0;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
66.0;2183.0;1;1;2.0;1.0;1.0;1.0;0;12;10.0;1.0;1.0;1125.0;46.0;0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
50.0;2745.0;1;1;2.0;1.0;1.0;2.0;1;17;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
100.0;2967.0;0;1;2.0;1.0;0.0;1.0;1;15;0.0;1.0;1.0;1125.0;3.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
120.0;2353.0;1;1;2.0;1.0;1.0;1.0;1;23;0.0;2.0;1.0;1125.0;16.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
89.0;3030.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;2.0;1125.0;6.0;1;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
75.0;2820.0;1;1;1.0;1.0;1.0;2.0;1;17;0.0;1.0;1.0;1125.0;5.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
300.0;2036.0;1;1;1.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;2.0;0.0;1;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
99.0;2014.0;1;1;2.0;1.0;1.0;2.0;1;15;60.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
70.0;1962.0;1;1;2.0;1.0;1.0;1.0;1;19;20.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
120.0;2761.0;1;1;2.0;1.0;1.0;1.0;1;23;0.0;1.0;1.0;120.0;9.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
120.0;3297.0;1;1;4.0;1.0;2.0;2.0;1;12;30.0;2.0;1.0;7.0;10.0;1;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
125.0;3057.0;1;1;2.0;1.0;1.0;1.0;1;10;25.0;1.0;2.0;365.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
400.0;2180.0;0;1;9.0;2.5;3.7347608535457617;5.0;1;17;173.9625215685898;5.67211876497981;2.0;1125.0;28.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
130.0;2645.0;1;1;4.0;1.0;2.0;2.0;1;15;60.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
126.0;2393.0;0;1;2.0;1.0;1.0;1.0;1;13;59.0;1.0;3.0;20.0;6.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
180.0;1905.0;1;1;2.0;1.0;1.0;1.0;1;20;65.0;1.0;1.0;1125.0;2.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
592.6665746719657;1877.0;1;1;8.0;2.0;2.0;4.0;1;20;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
60.0;1933.0;1;1;2.0;1.0;1.0;1.0;1;15;25.0;2.0;2.0;1125.0;0.0;1;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
75.0;4080.0;1;1;2.0;1.0;1.0;1.0;0;10;0.0;1.0;2.0;7.0;68.0;1;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
104.0;2824.0;0;1;4.0;1.0;1.0;1.0;1;18;45.0;2.0;1.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
175.0;2151.0;1;0;4.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
199.0;4128.0;1;1;2.0;1.0;1.0;1.0;1;9;173.9625215685898;1.0;7.0;1125.0;1.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
150.0;2040.0;1;1;3.0;1.0;1.0;1.0;1;14;25.0;1.0;2.0;1125.0;4.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
125.0;2523.0;1;1;2.0;1.0;0.0;1.0;1;18;0.0;1.0;1.0;1125.0;6.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
114.0;2961.0;1;1;3.0;1.0;1.0;1.0;1;14;50.0;2.0;2.0;90.0;4.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
99.0;2629.0;1;1;3.0;1.0;1.0;1.0;1;10;75.0;2.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
283.0;3201.0;1;1;5.0;2.5;2.0;2.0;1;18;120.0;4.0;3.0;1125.0;15.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
